Tempo (s),RPM
10.829,300.0
10.839,270.0
10.849,270.0
10.859,270.0
10.869,210.0
10.88,240.0
10.889,240.0
10.899,240.0
10.909,240.0
10.919,270.0
10.929,270.0
10.939,300.0
10.949,300.0
10.959,270.0
10.969,270.0
10.979,240.0
10.989,240.0
10.999,240.0
11.009,240.0
11.019,240.0
11.029,270.0
11.039,270.0
11.049,300.0
11.059,270.0
11.069,270.0
11.079,270.0
11.089,240.0
11.099,210.0
11.109,240.0
11.119,180.0
11.129,240.0
11.139,210.0
11.149,240.0
11.159,240.0
11.169,240.0
11.18,300.0
11.189,270.0
11.199,270.0
11.209,270.0
11.219,210.0
11.229,240.0
11.239,210.0
11.249,210.0
11.259,240.0
11.269,240.0
11.279,270.0
11.289,240.0
11.299,270.0
11.309,270.0
11.319,240.0
11.329,270.0
11.339,210.0
11.35,210.0
11.359,210.0
11.369,180.0
11.379,210.0
11.389,240.0
11.399,240.0
11.409,240.0
11.419,270.0
11.429,270.0
11.439,270.0
11.449,270.0
11.459,240.0
11.469,240.0
11.479,210.0
11.489,210.0
11.499,210.0
11.509,240.0
11.52,240.0
11.529,270.0
11.539,270.0
11.549,270.0
11.559,270.0
11.569,270.0
11.579,240.0
11.589,240.0
11.599,210.0
11.879,180.0
11.889,180.0
11.899,210.0
11.909,240.0
11.919,240.0
11.929,240.0
11.939,240.0
11.949,240.0
11.959,270.0
11.969,240.0
11.979,210.0
11.99,210.0
11.999,210.0
12.009,210.0
12.019,210.0
12.029,240.0
12.039,240.0
12.049,240.0
12.059,270.0
12.069,270.0
12.079,240.0
12.089,240.0
12.099,240.0
12.109,210.0
12.119,180.0
12.129,210.0
12.139,180.0
12.149,210.0
12.16,180.0
12.169,240.0
12.179,210.0
12.189,240.0
12.199,270.0
12.209,270.0
12.219,240.0
12.229,240.0
12.239,240.0
12.249,210.0
12.259,180.0
12.269,210.0
12.279,210.0
12.289,210.0
12.299,240.0
12.309,240.0
12.319,240.0
12.329,270.0
12.339,240.0
12.349,240.0
12.359,240.0
12.369,240.0
12.379,180.0
12.389,210.0
12.399,180.0
12.409,210.0
12.419,210.0
12.429,210.0
12.439,240.0
12.449,240.0
12.46,270.0
12.469,270.0
12.479,270.0
12.489,270.0
12.499,240.0
12.509,240.0
12.519,240.0
12.529,240.0
12.539,240.0
12.549,270.0
12.559,300.0
12.569,270.0
12.579,330.0
12.589,300.0
12.599,300.0
12.609,300.0
12.619,270.0
12.63,300.0
12.639,270.0
12.649,300.0
12.659,360.0
12.669,360.0
12.679,450.0
12.689,450.0
12.699,540.0
12.709,570.0
12.719,660.0
12.729,930.0
12.739,1410.0
12.749,1560.0
12.759,1500.0
12.769,1470.0
12.779,1440.0
12.789,1500.0
12.8,1800.0
12.809,2010.0
12.819,2160.0
12.829,2220.0
12.839,2280.0
12.849,2310.0
12.859,2370.0
12.869,2340.0
12.879,2340.0
12.889,2370.0
12.899,2370.0
12.909,2400.0
12.919,2370.0
12.929,2400.0
12.939,2400.0
12.949,2370.0
12.959,2400.0
12.969,2370.0
12.979,2370.0
12.989,2400.0
12.999,2370.0
13.009,2400.0
13.019,2400.0
13.029,2400.0
13.039,2430.0
13.049,2400.0
13.059,2400.0
13.069,2370.0
13.079,2400.0
13.089,2400.0
13.1,2400.0
13.109,2400.0
13.119,2370.0
13.129,2400.0
13.139,2400.0
13.149,2370.0
13.159,2400.0
13.169,2370.0
13.179,2400.0
13.189,2370.0
13.199,2340.0
13.209,2370.0
13.219,2370.0
13.229,2370.0
13.239,2400.0
13.249,2370.0
13.259,2370.0
13.27,2340.0
13.279,2370.0
13.289,2370.0
13.299,2340.0
13.309,2370.0
13.319,2340.0
13.329,2370.0
13.339,2370.0
13.349,2340.0
13.359,2370.0
13.369,2370.0
13.379,2370.0
13.389,2370.0
13.399,2370.0
13.409,2370.0
13.419,2370.0
13.429,2340.0
13.44,2370.0
13.449,2340.0
13.459,2370.0
13.469,2370.0
13.479,2370.0
13.489,2370.0
13.499,2370.0
13.509,2370.0
13.519,2400.0
13.529,2370.0
13.539,2370.0
13.549,2370.0
13.559,2400.0
13.569,2400.0
13.579,2370.0
13.589,2400.0
13.599,2370.0
13.609,2400.0
13.619,2400.0
13.629,2370.0
13.639,2370.0
13.649,2370.0
13.659,2400.0
13.669,2400.0
13.679,2370.0
13.689,2370.0
13.699,2370.0
13.709,2400.0
13.719,2400.0
13.729,2370.0
13.74,2400.0
13.749,2370.0
13.759,2370.0
13.769,2370.0
13.779,2370.0
13.789,2400.0
13.799,2370.0
13.809,2400.0
13.819,2400.0
13.829,2370.0
13.839,2370.0
13.849,2370.0
13.859,2400.0
13.869,2400.0
13.879,2400.0
13.889,2400.0
13.899,2370.0
13.91,2400.0
13.919,2400.0
13.929,2370.0
13.939,2370.0
13.949,2370.0
13.959,2370.0
13.969,2370.0
14.269,2400.0
14.279,2400.0
14.289,2400.0
14.299,2370.0
14.309,2370.0
14.319,2400.0
14.329,2400.0
14.339,2400.0
14.349,2400.0
14.359,2400.0
14.369,2400.0
14.38,2400.0
14.389,2400.0
14.399,2370.0
14.409,2400.0
14.419,2370.0
14.429,2370.0
14.439,2400.0
14.449,2370.0
14.459,2400.0
14.469,2400.0
14.479,2370.0
14.489,2400.0
14.499,2400.0
14.509,2400.0
14.519,2400.0
14.529,2400.0
14.539,2400.0
14.55,2400.0
14.559,2400.0
14.569,2370.0
14.579,2370.0
14.589,2400.0
14.599,2370.0
14.609,2370.0
14.619,2370.0
14.629,2370.0
14.639,2370.0
14.649,2370.0
14.659,2400.0
14.669,2400.0
14.679,2400.0
14.689,2400.0
14.699,2400.0
14.709,2400.0
14.72,2400.0
14.729,2370.0
14.739,2400.0
14.749,2370.0
14.759,2370.0
14.769,2400.0
14.779,2370.0
14.789,2400.0
14.799,2370.0
14.809,2400.0
14.819,2400.0
14.829,2400.0
14.839,2400.0
14.849,2370.0
14.859,2370.0
14.869,2400.0
14.879,2370.0
14.889,2370.0
14.899,2370.0
14.909,2370.0
14.919,2370.0
